                                       Multiple Comparison of Means - Tukey HSD, FWER=0.05                                        
                    group1                   ,                    group2                   ,meandiff,p-adj , lower , upper ,reject
bm25_raw|P@10                                ,cohere_embeddings_v3.0_search_document|P@10  ,0.0195  ,0.8389,-0.0144,0.0534 ,False 
bm25_raw|P@10                                ,cohere_embeddings_v3.0_search_query|P@10     ,0.1305  ,0.0   ,0.0966 ,0.1644 ,True  
bm25_raw|P@10                                ,cohere_embeddings|P@10                       ,0.0916  ,0.0   ,0.0577 ,0.1255 ,True  
bm25_raw|P@10                                ,gemini_embeddings_classification|P@10        ,0.0516  ,0.0   ,0.0177 ,0.0855 ,True  
bm25_raw|P@10                                ,gemini_embeddings_clustering|P@10            ,0.0489  ,0.0001,0.015  ,0.0828 ,True  
bm25_raw|P@10                                ,gemini_embeddings_retrieval_document|P@10    ,0.0335  ,0.0568,-0.0004,0.0674 ,False 
bm25_raw|P@10                                ,gemini_embeddings_retrieval_query|P@10       ,0.0705  ,0.0   ,0.0366 ,0.1044 ,True  
bm25_raw|P@10                                ,gemini_embeddings_semantic_similarity|P@10   ,0.0739  ,0.0   ,0.04   ,0.1078 ,True  
bm25_raw|P@10                                ,levenshtein_distance|P@10                    ,-0.0759 ,0.0   ,-0.1098,-0.042 ,True  
bm25_raw|P@10                                ,openai_embeddings_text-embedding-3-large|P@10,0.1908  ,0.0   ,0.1569 ,0.2247 ,True  
bm25_raw|P@10                                ,openai_embeddings_text-embedding-3-small|P@10,0.1049  ,0.0   ,0.071  ,0.1388 ,True  
bm25_raw|P@10                                ,openai_embeddings|P@10                       ,0.1111  ,0.0   ,0.0772 ,0.145  ,True  
cohere_embeddings_v3.0_classification|P@10   ,cohere_embeddings_v3.0_clustering|P@10       ,0.015   ,0.9807,-0.0189,0.0489 ,False 
cohere_embeddings_v3.0_classification|P@10   ,cohere_embeddings_v3.0_search_document|P@10  ,-0.0785 ,0.0   ,-0.1124,-0.0446,True  
cohere_embeddings_v3.0_classification|P@10   ,cohere_embeddings_v3.0_search_query|P@10     ,0.0324  ,0.0787,-0.0015,0.0663 ,False 
cohere_embeddings_v3.0_classification|P@10   ,cohere_embeddings|P@10                       ,-0.0065 ,1.0   ,-0.0404,0.0274 ,False 
cohere_embeddings_v3.0_classification|P@10   ,gemini_embeddings_classification|P@10        ,-0.0465 ,0.0003,-0.0804,-0.0126,True  
cohere_embeddings_v3.0_classification|P@10   ,gemini_embeddings_clustering|P@10            ,-0.0492 ,0.0001,-0.083 ,-0.0153,True  
cohere_embeddings_v3.0_classification|P@10   ,gemini_embeddings_retrieval_document|P@10    ,-0.0646 ,0.0   ,-0.0985,-0.0307,True  
cohere_embeddings_v3.0_classification|P@10   ,gemini_embeddings_retrieval_query|P@10       ,-0.0275 ,0.2777,-0.0614,0.0063 ,False 
cohere_embeddings_v3.0_classification|P@10   ,gemini_embeddings_semantic_similarity|P@10   ,-0.0242 ,0.5106,-0.0581,0.0097 ,False 
cohere_embeddings_v3.0_classification|P@10   ,levenshtein_distance|P@10                    ,-0.174  ,0.0   ,-0.2079,-0.1401,True  
cohere_embeddings_v3.0_classification|P@10   ,openai_embeddings_text-embedding-3-large|P@10,0.0927  ,0.0   ,0.0588 ,0.1266 ,True  
cohere_embeddings_v3.0_classification|P@10   ,openai_embeddings_text-embedding-3-small|P@10,0.0068  ,1.0   ,-0.0271,0.0407 ,False 
cohere_embeddings_v3.0_classification|P@10   ,openai_embeddings|P@10                       ,0.013   ,0.9954,-0.0209,0.0469 ,False 
cohere_embeddings_v3.0_clustering|P@10       ,cohere_embeddings_v3.0_search_document|P@10  ,-0.0936 ,0.0   ,-0.1275,-0.0597,True  
cohere_embeddings_v3.0_clustering|P@10       ,cohere_embeddings_v3.0_search_query|P@10     ,0.0174  ,0.9299,-0.0165,0.0513 ,False 
cohere_embeddings_v3.0_clustering|P@10       ,cohere_embeddings|P@10                       ,-0.0215 ,0.7141,-0.0554,0.0124 ,False 
cohere_embeddings_v3.0_clustering|P@10       ,gemini_embeddings_classification|P@10        ,-0.0615 ,0.0   ,-0.0954,-0.0276,True  
cohere_embeddings_v3.0_clustering|P@10       ,gemini_embeddings_clustering|P@10            ,-0.0642 ,0.0   ,-0.0981,-0.0303,True  
cohere_embeddings_v3.0_clustering|P@10       ,gemini_embeddings_retrieval_document|P@10    ,-0.0796 ,0.0   ,-0.1135,-0.0457,True  
cohere_embeddings_v3.0_clustering|P@10       ,gemini_embeddings_retrieval_query|P@10       ,-0.0426 ,0.0018,-0.0765,-0.0087,True  
cohere_embeddings_v3.0_clustering|P@10       ,gemini_embeddings_semantic_similarity|P@10   ,-0.0392 ,0.0073,-0.0731,-0.0053,True  
cohere_embeddings_v3.0_clustering|P@10       ,levenshtein_distance|P@10                    ,-0.189  ,0.0   ,-0.2229,-0.1551,True  
cohere_embeddings_v3.0_clustering|P@10       ,openai_embeddings_text-embedding-3-large|P@10,0.0777  ,0.0   ,0.0438 ,0.1116 ,True  
cohere_embeddings_v3.0_clustering|P@10       ,openai_embeddings_text-embedding-3-small|P@10,-0.0082 ,1.0   ,-0.0421,0.0257 ,False 
cohere_embeddings_v3.0_clustering|P@10       ,openai_embeddings|P@10                       ,-0.002  ,1.0   ,-0.0359,0.0319 ,False 
cohere_embeddings_v3.0_search_document|P@10  ,cohere_embeddings_v3.0_search_query|P@10     ,0.111   ,0.0   ,0.0771 ,0.1449 ,True  
cohere_embeddings_v3.0_search_document|P@10  ,cohere_embeddings|P@10                       ,0.072   ,0.0   ,0.0381 ,0.1059 ,True  
cohere_embeddings_v3.0_search_document|P@10  ,gemini_embeddings_classification|P@10        ,0.0321  ,0.0874,-0.0018,0.066  ,False 
cohere_embeddings_v3.0_search_document|P@10  ,gemini_embeddings_clustering|P@10            ,0.0294  ,0.1813,-0.0045,0.0633 ,False 
cohere_embeddings_v3.0_search_document|P@10  ,gemini_embeddings_retrieval_document|P@10    ,0.014   ,0.9906,-0.0199,0.0478 ,False 
cohere_embeddings_v3.0_search_document|P@10  ,gemini_embeddings_retrieval_query|P@10       ,0.051   ,0.0   ,0.0171 ,0.0849 ,True  
cohere_embeddings_v3.0_search_document|P@10  ,gemini_embeddings_semantic_similarity|P@10   ,0.0543  ,0.0   ,0.0204 ,0.0882 ,True  
cohere_embeddings_v3.0_search_document|P@10  ,levenshtein_distance|P@10                    ,-0.0955 ,0.0   ,-0.1294,-0.0616,True  
cohere_embeddings_v3.0_search_document|P@10  ,openai_embeddings_text-embedding-3-large|P@10,0.1712  ,0.0   ,0.1373 ,0.2051 ,True  
cohere_embeddings_v3.0_search_document|P@10  ,openai_embeddings_text-embedding-3-small|P@10,0.0853  ,0.0   ,0.0514 ,0.1192 ,True  
cohere_embeddings_v3.0_search_document|P@10  ,openai_embeddings|P@10                       ,0.0916  ,0.0   ,0.0577 ,0.1255 ,True  
cohere_embeddings_v3.0_search_query|P@10     ,cohere_embeddings|P@10                       ,-0.039  ,0.0082,-0.0728,-0.0051,True  
cohere_embeddings_v3.0_search_query|P@10     ,gemini_embeddings_classification|P@10        ,-0.0789 ,0.0   ,-0.1128,-0.045 ,True  
cohere_embeddings_v3.0_search_query|P@10     ,gemini_embeddings_clustering|P@10            ,-0.0816 ,0.0   ,-0.1155,-0.0477,True  
cohere_embeddings_v3.0_search_query|P@10     ,gemini_embeddings_retrieval_document|P@10    ,-0.097  ,0.0   ,-0.1309,-0.0631,True  
cohere_embeddings_v3.0_search_query|P@10     ,gemini_embeddings_retrieval_query|P@10       ,-0.06   ,0.0   ,-0.0939,-0.0261,True  
cohere_embeddings_v3.0_search_query|P@10     ,gemini_embeddings_semantic_similarity|P@10   ,-0.0567 ,0.0   ,-0.0906,-0.0228,True  
cohere_embeddings_v3.0_search_query|P@10     ,levenshtein_distance|P@10                    ,-0.2064 ,0.0   ,-0.2403,-0.1725,True  
cohere_embeddings_v3.0_search_query|P@10     ,openai_embeddings_text-embedding-3-large|P@10,0.0603  ,0.0   ,0.0264 ,0.0942 ,True  
cohere_embeddings_v3.0_search_query|P@10     ,openai_embeddings_text-embedding-3-small|P@10,-0.0256 ,0.4044,-0.0595,0.0083 ,False 
cohere_embeddings_v3.0_search_query|P@10     ,openai_embeddings|P@10                       ,-0.0194 ,0.8464,-0.0533,0.0145 ,False 
cohere_embeddings|P@10                       ,gemini_embeddings_classification|P@10        ,-0.0399 ,0.0055,-0.0738,-0.006 ,True  
cohere_embeddings|P@10                       ,gemini_embeddings_clustering|P@10            ,-0.0426 ,0.0018,-0.0765,-0.0087,True  
cohere_embeddings|P@10                       ,gemini_embeddings_retrieval_document|P@10    ,-0.0581 ,0.0   ,-0.092 ,-0.0242,True  
cohere_embeddings|P@10                       ,gemini_embeddings_retrieval_query|P@10       ,-0.021  ,0.7483,-0.0549,0.0129 ,False 
cohere_embeddings|P@10                       ,gemini_embeddings_semantic_similarity|P@10   ,-0.0177 ,0.9205,-0.0516,0.0162 ,False 
cohere_embeddings|P@10                       ,levenshtein_distance|P@10                    ,-0.1675 ,0.0   ,-0.2014,-0.1336,True  
cohere_embeddings|P@10                       ,openai_embeddings_text-embedding-3-large|P@10,0.0992  ,0.0   ,0.0653 ,0.1331 ,True  
cohere_embeddings|P@10                       ,openai_embeddings_text-embedding-3-small|P@10,0.0133  ,0.9942,-0.0206,0.0472 ,False 
cohere_embeddings|P@10                       ,openai_embeddings|P@10                       ,0.0195  ,0.8389,-0.0144,0.0534 ,False 
gemini_embeddings_classification|P@10        ,gemini_embeddings_clustering|P@10            ,-0.0027 ,1.0   ,-0.0366,0.0312 ,False 
gemini_embeddings_classification|P@10        ,gemini_embeddings_retrieval_document|P@10    ,-0.0181 ,0.9048,-0.052 ,0.0158 ,False 
gemini_embeddings_classification|P@10        ,gemini_embeddings_retrieval_query|P@10       ,0.0189  ,0.8712,-0.015 ,0.0528 ,False 
gemini_embeddings_classification|P@10        ,gemini_embeddings_semantic_similarity|P@10   ,0.0222  ,0.6627,-0.0117,0.0561 ,False 
gemini_embeddings_classification|P@10        ,levenshtein_distance|P@10                    ,-0.1275 ,0.0   ,-0.1614,-0.0937,True  
gemini_embeddings_classification|P@10        ,openai_embeddings_text-embedding-3-large|P@10,0.1392  ,0.0   ,0.1053 ,0.1731 ,True  
gemini_embeddings_classification|P@10        ,openai_embeddings_text-embedding-3-small|P@10,0.0533  ,0.0   ,0.0194 ,0.0872 ,True  
gemini_embeddings_classification|P@10        ,openai_embeddings|P@10                       ,0.0595  ,0.0   ,0.0256 ,0.0934 ,True  
gemini_embeddings_clustering|P@10            ,gemini_embeddings_retrieval_document|P@10    ,-0.0154 ,0.975 ,-0.0493,0.0185 ,False 
gemini_embeddings_clustering|P@10            ,gemini_embeddings_retrieval_query|P@10       ,0.0216  ,0.7091,-0.0123,0.0555 ,False 
gemini_embeddings_clustering|P@10            ,gemini_embeddings_semantic_similarity|P@10   ,0.0249  ,0.4566,-0.009 ,0.0588 ,False 
gemini_embeddings_clustering|P@10            ,levenshtein_distance|P@10                    ,-0.1249 ,0.0   ,-0.1588,-0.091 ,True  
gemini_embeddings_clustering|P@10            ,openai_embeddings_text-embedding-3-large|P@10,0.1419  ,0.0   ,0.108  ,0.1758 ,True  
gemini_embeddings_clustering|P@10            ,openai_embeddings_text-embedding-3-small|P@10,0.0559  ,0.0   ,0.0221 ,0.0898 ,True  
gemini_embeddings_clustering|P@10            ,openai_embeddings|P@10                       ,0.0622  ,0.0   ,0.0283 ,0.0961 ,True  
gemini_embeddings_retrieval_document|P@10    ,gemini_embeddings_retrieval_query|P@10       ,0.037   ,0.0169,0.0031 ,0.0709 ,True  
gemini_embeddings_retrieval_document|P@10    ,gemini_embeddings_semantic_similarity|P@10   ,0.0404  ,0.0046,0.0065 ,0.0743 ,True  
gemini_embeddings_retrieval_document|P@10    ,levenshtein_distance|P@10                    ,-0.1094 ,0.0   ,-0.1433,-0.0755,True  
gemini_embeddings_retrieval_document|P@10    ,openai_embeddings_text-embedding-3-large|P@10,0.1573  ,0.0   ,0.1234 ,0.1912 ,True  
gemini_embeddings_retrieval_document|P@10    ,openai_embeddings_text-embedding-3-small|P@10,0.0714  ,0.0   ,0.0375 ,0.1053 ,True  
gemini_embeddings_retrieval_document|P@10    ,openai_embeddings|P@10                       ,0.0776  ,0.0   ,0.0437 ,0.1115 ,True  
gemini_embeddings_retrieval_query|P@10       ,gemini_embeddings_semantic_similarity|P@10   ,0.0033  ,1.0   ,-0.0306,0.0372 ,False 
gemini_embeddings_retrieval_query|P@10       ,levenshtein_distance|P@10                    ,-0.1465 ,0.0   ,-0.1804,-0.1126,True  
gemini_embeddings_retrieval_query|P@10       ,openai_embeddings_text-embedding-3-large|P@10,0.1203  ,0.0   ,0.0864 ,0.1542 ,True  
gemini_embeddings_retrieval_query|P@10       ,openai_embeddings_text-embedding-3-small|P@10,0.0343  ,0.0432,0.0005 ,0.0682 ,True  
gemini_embeddings_retrieval_query|P@10       ,openai_embeddings|P@10                       ,0.0406  ,0.0042,0.0067 ,0.0745 ,True  
gemini_embeddings_semantic_similarity|P@10   ,levenshtein_distance|P@10                    ,-0.1498 ,0.0   ,-0.1837,-0.1159,True  
gemini_embeddings_semantic_similarity|P@10   ,openai_embeddings_text-embedding-3-large|P@10,0.1169  ,0.0   ,0.083  ,0.1508 ,True  
gemini_embeddings_semantic_similarity|P@10   ,openai_embeddings_text-embedding-3-small|P@10,0.031   ,0.1183,-0.0029,0.0649 ,False 
gemini_embeddings_semantic_similarity|P@10   ,openai_embeddings|P@10                       ,0.0373  ,0.0156,0.0034 ,0.0711 ,True  
levenshtein_distance|P@10                    ,openai_embeddings_text-embedding-3-large|P@10,0.2667  ,0.0   ,0.2328 ,0.3006 ,True  
levenshtein_distance|P@10                    ,openai_embeddings_text-embedding-3-small|P@10,0.1808  ,0.0   ,0.1469 ,0.2147 ,True  
levenshtein_distance|P@10                    ,openai_embeddings|P@10                       ,0.187   ,0.0   ,0.1531 ,0.2209 ,True  
openai_embeddings_text-embedding-3-large|P@10,openai_embeddings_text-embedding-3-small|P@10,-0.0859 ,0.0   ,-0.1198,-0.052 ,True  
openai_embeddings_text-embedding-3-large|P@10,openai_embeddings|P@10                       ,-0.0797 ,0.0   ,-0.1136,-0.0458,True  
openai_embeddings_text-embedding-3-small|P@10,openai_embeddings|P@10                       ,0.0062  ,1.0   ,-0.0277,0.0401 ,False 
